Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
29-01-2020,0.053,0.058,0.053,0.053,549284133.2,30-01-2020,30490354.53,66634,258981266.7,14376577.5,0
28-01-2020,0.048,0.055,0.047,0.053,720874424,29-01-2020,36978142.35,88392,352218966,18080896.04,0
27-01-2020,0.045,0.049,0.044,0.048,301036037.1,28-01-2020,14005846.23,45349,150819678.7,7017512.047,0
26-01-2020,0.043,0.045,0.043,0.045,146166010.5,27-01-2020,6411965.078,28010,75561332.2,3315990.599,0
25-01-2020,0.045,0.045,0.043,0.043,121509453.8,26-01-2020,5311562.855,17999,57267851.8,2503756.439,0
24-01-2020,0.043,0.045,0.041,0.045,208401165.6,25-01-2020,9061066.572,27244,102801345.4,4473905.608,0
23-01-2020,0.046,0.046,0.042,0.043,196962912.5,24-01-2020,8600495.134,27934,86990046.3,3800379.576,0
22-01-2020,0.046,0.047,0.045,0.046,130329910.9,23-01-2020,5972832.686,21195,63112644.9,2894031.311,0
21-01-2020,0.044,0.047,0.043,0.046,276447719.3,22-01-2020,12602754.13,33801,133804016.6,6101600.173,0
20-01-2020,0.042,0.044,0.042,0.044,168161777.9,21-01-2020,7241777.814,21051,79928452.5,3442324.672,0
19-01-2020,0.045,0.046,0.041,0.042,255673670.8,20-01-2020,11009321.85,29181,127598288.3,5478886.193,0
18-01-2020,0.045,0.046,0.043,0.045,235080675.3,19-01-2020,10506985.3,31621,112238353.5,5016842.666,0
17-01-2020,0.042,0.046,0.041,0.045,352746229.4,18-01-2020,15419956.5,49435,168089112.1,7348163.996,0
16-01-2020,0.043,0.043,0.04,0.042,167386728.8,17-01-2020,6885960.641,24738,78526118.7,3230563.418,0
15-01-2020,0.042,0.043,0.04,0.043,317415252.7,16-01-2020,13254733.78,39538,159042953.5,6646967.919,0
14-01-2020,0.037,0.043,0.037,0.042,436406174.4,15-01-2020,17250874.38,60102,227012766.3,8971355.045,0
13-01-2020,0.038,0.038,0.037,0.037,48213285.1,14-01-2020,1787473.383,8846,21316631.3,790199.445,0
12/1/2020,0.037,0.038,0.037,0.038,74412951.5,13-01-2020,2768369.246,12078,36641675.9,1364158.439,0
11/1/2020,0.037,0.038,0.036,0.037,82682827.3,12/1/2020,3065177.599,13389,40734159.7,1511193.117,0
10/1/2020,0.036,0.037,0.035,0.037,160265699.1,11/1/2020,5771595.172,20539,75662153.5,2726751.634,0
9/1/2020,0.036,0.036,0.035,0.036,86372611.3,10/1/2020,3104192.864,12305,39849663.5,1432698.444,0
8/1/2020,0.037,0.039,0.036,0.036,228408557.2,9/1/2020,8558095.112,28477,106594033.9,3993510.175,0
7/1/2020,0.037,0.038,0.036,0.037,210380672.5,8/1/2020,7824340.079,24529,102831093.8,3827264.389,0
6/1/2020,0.035,0.037,0.034,0.037,131688800.5,7/1/2020,4738039.458,16460,67435160.1,2425998.891,0
5/1/2020,0.034,0.035,0.034,0.035,71815282.1,6/1/2020,2493890.081,10424,33390473.2,1159712.809,0
4/1/2020,0.034,0.035,0.034,0.034,55528746.4,5/1/2020,1892275.96,7992,26567804.8,906185.16,0
3/1/2020,0.033,0.034,0.032,0.034,102581046.7,4/1/2020,3470143.172,15068,53816813.9,1820772.185,0
2/1/2020,0.033,0.033,0.032,0.033,42826456.1,3/1/2020,1406391.012,7453,19344719.1,635355.937,0
1/1/2020,0.033,0.034,0.033,0.033,29827408.5,2/1/2020,995544.37,6116,14857010.7,495839.115,0
31-12-2019,0.033,0.034,0.033,0.033,45408660.4,1/1/2020,1509813.572,6894,23264318.8,773656.717,0
30-12-2019,0.034,0.034,0.033,0.033,52316728.5,31-12-2019,1766369.759,6743,22429738.1,757661.591,0
29-12-2019,0.034,0.035,0.033,0.034,55063022.6,30-12-2019,1870899.668,6808,27379024.3,931040.145,0
28-12-2019,0.033,0.034,0.033,0.034,73098549.1,29-12-2019,2456093.134,8417,37487628.3,1259484.063,0
27-12-2019,0.034,0.034,0.032,0.033,167023255.3,28-12-2019,5499237.34,16921,81301731.7,2678030.503,0
26-12-2019,0.033,0.035,0.033,0.034,78416164.4,27-12-2019,2669877.829,9264,39447737.1,1343878.652,0
25-12-2019,0.034,0.034,0.033,0.033,46135840.7,26-12-2019,1546185.226,6065,19669410.1,659485.508,0
24-12-2019,0.033,0.035,0.033,0.034,116934788.9,25-12-2019,3955723.313,10444,58040303.6,1962833.351,0
23-12-2019,0.034,0.035,0.033,0.033,101551485.4,24-12-2019,3440121.613,9844,48567360.3,1647644.679,0
22-12-2019,0.033,0.035,0.033,0.034,67304253.3,23-12-2019,2271917.37,7448,36392428.2,1228928.304,0
21-12-2019,0.034,0.034,0.033,0.033,48952673,22-12-2019,1623830.412,4886,20936736.3,693984.364,0
20-12-2019,0.033,0.034,0.033,0.034,87145845.5,21-12-2019,2893537.28,8958,42936224.3,1425850.932,0
19-12-2019,0.034,0.035,0.033,0.033,121536895.2,20-12-2019,4085835.989,11604,57774914.5,1943132.748,0
18-12-2019,0.032,0.035,0.03,0.034,192989041,19-12-2019,6278704.498,19635,100015159.4,3257502.58,0
17-12-2019,0.034,0.034,0.031,0.032,181766643.4,18-12-2019,5973584.811,19441,81043853.3,2667815.798,0
16-12-2019,0.036,0.037,0.033,0.034,116089365.4,17-12-2019,4034334.933,14757,50777958.4,1763328.618,0
15-12-2019,0.036,0.037,0.036,0.036,58577102.1,16-12-2019,2122875.403,7460,29966037.6,1086726.131,0
14-12-2019,0.037,0.037,0.036,0.036,99463829.1,15-12-2019,3625588.182,10889,48469357.1,1767303.667,0
13-12-2019,0.036,0.037,0.036,0.037,73264744.7,14-12-2019,2708098.797,8234,33927495.2,1254213.437,0
12/12/2019,0.037,0.037,0.036,0.036,85078095.8,13-12-2019,3097715.955,10477,41374373.3,1507412.092,0
11/12/2019,0.036,0.037,0.036,0.037,58260501.1,12/12/2019,2130283.221,7130,27573932.5,1009017.592,0
10/12/2019,0.037,0.038,0.036,0.036,89015251.5,11/12/2019,3279878.317,10636,37253917,1372649.656,0
9/12/2019,0.039,0.039,0.037,0.037,91008200.2,10/12/2019,3452805.955,10208,39554437.3,1501584.873,0
8/12/2019,0.038,0.039,0.038,0.039,53663032.5,9/12/2019,2064981.14,6657,26555121.2,1022617.505,0
7/12/2019,0.038,0.039,0.038,0.038,66153898.7,8/12/2019,2548566.961,8618,32630658.4,1257441.989,0
6/12/2019,0.038,0.038,0.037,0.038,66484772.9,7/12/2019,2500982.074,8698,34114348.8,1284200.886,0
5/12/2019,0.037,0.038,0.037,0.038,89419339.5,6/12/2019,3331068.241,11214,44498569.3,1658045.866,0
4/12/2019,0.038,0.039,0.036,0.037,178443721.2,5/12/2019,6665818.046,20103,82517254,3085170.453,0
3/12/2019,0.038,0.039,0.037,0.038,82238797.2,4/12/2019,3125022.992,10135,39547223.7,1501299.87,0
2/12/2019,0.04,0.04,0.037,0.038,113838194.7,3/12/2019,4337872.019,14002,52048367.8,1982984.266,0
1/12/2019,0.04,0.04,0.038,0.04,140898160.3,2/12/2019,5519492.083,16442,63481117.6,2487293.44,0
30-11-2019,0.041,0.042,0.04,0.04,158312441.3,1/12/2019,6461723.286,17374,75112554,3068970.28,0
29-11-2019,0.039,0.042,0.039,0.041,320180519,30-11-2019,13122550.89,35035,155922565.1,6396208.75,0
28-11-2019,0.039,0.04,0.038,0.039,151630807.2,29-11-2019,5900322.314,16092,68611129.7,2672504.823,0
27-11-2019,0.037,0.04,0.035,0.039,213560074.8,28-11-2019,8118634.113,24924,109139797.4,4162722.557,0
26-11-2019,0.036,0.037,0.035,0.037,136411368.4,27-11-2019,4941574.232,16515,67406760.9,2443300.529,0
25-11-2019,0.035,0.037,0.032,0.036,296320438.5,26-11-2019,10406512.09,47416,138253912.1,4849784.02,0
24-11-2019,0.038,0.039,0.035,0.035,214169176.2,25-11-2019,7813298.354,38324,102261704.3,3731746.906,0
23-11-2019,0.037,0.038,0.036,0.038,126837221.7,24-11-2019,4745188.181,26411,60433695,2261191.265,0
22-11-2019,0.038,0.039,0.034,0.037,328051482.2,23-11-2019,12041936.9,58224,154210834.3,5663130.759,0
21-11-2019,0.041,0.041,0.037,0.038,167159483.4,22-11-2019,6517024.003,28383,74825130.6,2916998.23,0
20-11-2019,0.042,0.042,0.04,0.041,124310235.2,21-11-2019,5129591.685,18291,55633945.6,2295520.946,0
19-11-2019,0.043,0.043,0.041,0.042,184193279.8,20-11-2019,7758551.937,24616,78509371.9,3309533.868,0
18-11-2019,0.045,0.046,0.043,0.043,233839569.5,19-11-2019,10438217.66,36045,106421698.1,4757031.655,0
17-11-2019,0.044,0.046,0.043,0.045,140267110.5,18-11-2019,6276159.636,22842,71279845.5,3190969.018,0
16-11-2019,0.044,0.045,0.043,0.044,106158266.5,17-11-2019,4657793.479,17442,50440173.5,2214688.699,0
15-11-2019,0.043,0.045,0.042,0.044,137154486.2,16-11-2019,5907910.937,25865,68702526.5,2963039.98,0
14-11-2019,0.043,0.043,0.042,0.043,78278963.8,15-11-2019,3336966.179,14386,35628360.5,1518975.855,0
13-11-2019,0.044,0.044,0.043,0.043,76536950.9,14-11-2019,3321839.645,11180,37635409,1633858.453,0
12/11/2019,0.043,0.045,0.043,0.044,149899360,13-11-2019,6557666.536,23456,69966746.4,3062398.976,0
11/11/2019,0.044,0.044,0.042,0.043,100718070,12/11/2019,4339530.421,17052,47034917.4,2028817.991,0
10/11/2019,0.042,0.044,0.042,0.044,112901408.8,11/11/2019,4881559.23,18013,53761169.2,2324672.809,0
9/11/2019,0.042,0.043,0.042,0.042,58476387.7,10/11/2019,2476176.692,12478,28232449.7,1195794.055,0
8/11/2019,0.043,0.044,0.041,0.042,141076737.1,9/11/2019,5965289.506,23311,65451343.3,2769310.246,0
7/11/2019,0.045,0.045,0.043,0.043,137269569.3,8/11/2019,5973029.848,22116,62598956.2,2723853.239,0
6/11/2019,0.044,0.046,0.044,0.045,145972895.2,7/11/2019,6534976.447,24849,70264016.8,3145984.815,0
5/11/2019,0.043,0.045,0.043,0.044,180562882.5,6/11/2019,7929108.006,27680,84785327,3725138.557,0
4/11/2019,0.042,0.043,0.041,0.043,104623837.3,5/11/2019,4444510.917,17187,54279017.7,2306673.317,0
3/11/2019,0.042,0.043,0.041,0.042,62160900.1,4/11/2019,2596691.696,11928,28401707.8,1187107.122,0
2/11/2019,0.042,0.043,0.042,0.042,75699178.5,3/11/2019,3191791.767,13921,36560940.3,1542273.786,0
1/11/2019,0.041,0.043,0.041,0.042,110430810.3,2/11/2019,4610370.159,20341,54477220.8,2275500.822,0
31-10-2019,0.042,0.042,0.04,0.041,147006673.3,1/11/2019,6060028.973,25943,69423799.9,2863303.069,0
30-10-2019,0.043,0.044,0.041,0.042,175888541.2,31-10-2019,7491460.174,29988,82889377.9,3533287.239,0
29-10-2019,0.042,0.044,0.042,0.043,147292816.7,30-10-2019,6321691.579,28155,71613910,3075370.621,0
28-10-2019,0.042,0.045,0.042,0.042,249944662.3,29-10-2019,10747568.94,48050,116479245.4,5010410.755,0
27-10-2019,0.04,0.043,0.039,0.042,356883958.9,28-10-2019,14809568.61,64067,181272916.4,7534902.171,0
26-10-2019,0.041,0.043,0.039,0.041,384769986.7,27-10-2019,15918091.84,73215,188677279.1,7816618.432,0
25-10-2019,0.037,0.042,0.037,0.041,259632456.1,26-10-2019,10407212.59,48642,136298310.1,5452814.182,0
24-10-2019,0.036,0.038,0.036,0.037,129205701,25-10-2019,4785867.926,22019,67161631,2490192.767,0
23-10-2019,0.039,0.039,0.035,0.036,160888322.8,24-10-2019,5912948.976,26372,72994459,2679038.044,0
22-10-2019,0.039,0.04,0.038,0.039,99050634.5,23-10-2019,3909308.774,17672,45982188.7,1816301.443,0
21-10-2019,0.039,0.039,0.038,0.039,86919604,22-10-2019,3381320.853,15466,41848858.4,1628612.526,0
20-10-2019,0.039,0.04,0.038,0.039,80563672.4,21-10-2019,3125623.766,13527,40485857.9,1571754.727,0
19-10-2019,0.038,0.04,0.038,0.039,108229315.3,20-10-2019,4172790.41,17652,55597947.7,2144995.574,0
18-10-2019,0.039,0.04,0.037,0.038,103580841.4,19-10-2019,3934443.2,17059,47405053.7,1800624.027,0
17-10-2019,0.038,0.039,0.038,0.039,98875143.1,18-10-2019,3841560.804,15803,49599894.3,1927061.067,0
16-10-2019,0.04,0.04,0.038,0.038,123366687.6,17-10-2019,4759184.12,21421,60029478.8,2315298.065,0
15-10-2019,0.042,0.042,0.039,0.04,132935157.1,16-10-2019,5360931.388,22232,63406536.8,2555542.339,0
14-10-2019,0.041,0.042,0.041,0.042,125628693.8,15-10-2019,5207934.259,22699,63914978,2650369.284,0
13-10-2019,0.04,0.042,0.04,0.041,85411344.2,14-10-2019,3507786.452,17630,43316512.9,1779643.374,0
12/10/2019,0.04,0.041,0.04,0.04,83464642.7,13-10-2019,3383923.124,13848,43553981,1766871.587,0
11/10/2019,0.042,0.042,0.04,0.04,201630003.1,12/10/2019,8223176.875,22506,100452196.4,4096225.777,0
10/10/2019,0.042,0.043,0.041,0.042,153063454.4,11/10/2019,6339544.061,16989,72315524.6,2996985.225,0
9/10/2019,0.041,0.043,0.041,0.042,186972520.8,10/10/2019,7908104.666,26312,91797244.7,3882413.028,0
8/10/2019,0.041,0.042,0.04,0.041,162484379,9/10/2019,6668178.847,19618,78306196.4,3214768.609,0
7/10/2019,0.039,0.042,0.038,0.041,255365309.8,8/10/2019,10303897.14,29416,131015607.8,5288577.927,0
6/10/2019,0.04,0.04,0.038,0.039,109962852.2,7/10/2019,4307246,14764,53347887.7,2092047.183,0
5/10/2019,0.039,0.04,0.039,0.04,121480670.5,6/10/2019,4774611.223,13776,61647769.3,2423867.654,0
4/10/2019,0.038,0.04,0.037,0.039,170576030.2,5/10/2019,6666823.028,18885,90000265.1,3520033.462,0
3/10/2019,0.039,0.04,0.037,0.038,137043893.6,4/10/2019,5256177.437,15411,64179458.1,2464160.363,0
2/10/2019,0.038,0.039,0.038,0.039,93483018.9,3/10/2019,3616182.926,12787,48682568,1883886.097,0
1/10/2019,0.039,0.04,0.038,0.038,109847393.9,2/10/2019,4272363.702,15825,51436049.1,2002834.523,0
30-09-2019,0.037,0.039,0.036,0.039,184102977.1,1/10/2019,6999924.523,24978,94885060.1,3607906.708,0
29-09-2019,0.039,0.039,0.036,0.037,127505153.8,30-09-2019,4751263.076,17317,59631789,2221060.886,0
28-09-2019,0.039,0.04,0.038,0.039,134360706.3,29-09-2019,5216071.433,17617,65975959.2,2562750.353,0
27-09-2019,0.038,0.04,0.037,0.039,149906621,28-09-2019,5729458.654,19909,78932510.7,3017480.529,0
26-09-2019,0.039,0.04,0.035,0.038,257302894.2,27-09-2019,9718511.794,30575,129846982.4,4908746.091,0
25-09-2019,0.037,0.04,0.036,0.039,264300762.3,26-09-2019,10026845.65,30001,136356486.7,5169165.053,0
24-09-2019,0.046,0.047,0.035,0.037,437517909.3,25-09-2019,18406912.8,56434,203853883.6,8545183.404,0
23-09-2019,0.049,0.049,0.046,0.046,208854117.5,24-09-2019,10060905.28,31528,96417279.8,4646891.613,0
22-09-2019,0.052,0.052,0.048,0.049,249415685.8,23-09-2019,12243837.45,36807,117833332.4,5781462.699,0
21-09-2019,0.053,0.053,0.051,0.052,144902202.7,22-09-2019,7570194.931,26924,69972347.7,3656128.95,0
20-09-2019,0.052,0.053,0.05,0.053,187591207.4,21-09-2019,9602571.605,25595,87694897.6,4491962.378,0
19-09-2019,0.053,0.055,0.049,0.052,309027616.9,20-09-2019,15901390.64,42288,146365229,7535733.663,0
18-09-2019,0.049,0.056,0.049,0.053,377025172.1,19-09-2019,19820259.47,45129,182903709.1,9617517.134,0
17-09-2019,0.047,0.051,0.047,0.049,182955220.7,18-09-2019,8915970.08,27469,88818891.2,4328111.886,0
16-09-2019,0.047,0.047,0.046,0.047,71756317.4,17-09-2019,3355866.258,11852,35764954.5,1673185.277,0
15-09-2019,0.046,0.047,0.046,0.047,43795942.5,16-09-2019,2036857.805,8275,21369460.2,994160.655,0
14-09-2019,0.046,0.047,0.045,0.046,82720178.8,15-09-2019,3796960.29,13859,40526507.9,1859951.965,0
13-09-2019,0.045,0.046,0.045,0.046,37491930.4,14-09-2019,1696491.487,8422,17381130.1,787021.763,0
12/9/2019,0.045,0.046,0.044,0.045,72897245.1,13-09-2019,3285193,12581,35042855.4,1580848.453,0
11/9/2019,0.046,0.047,0.044,0.045,85563306.7,12/9/2019,3879236.74,15251,36269819.2,1645317.493,0
10/9/2019,0.047,0.048,0.046,0.046,102691657.8,11/9/2019,4838040.544,16313,47277777.5,2228948.12,0
9/9/2019,0.047,0.047,0.045,0.047,86490759.5,10/9/2019,4005016.775,14590,42190542,1953622.251,0
8/9/2019,0.046,0.048,0.046,0.047,85615820.1,9/9/2019,4004305.445,15179,43207306.1,2021889.509,0
7/9/2019,0.044,0.047,0.044,0.046,83548291.8,8/9/2019,3777701.477,12911,42157985,1907556.71,0
6/9/2019,0.044,0.045,0.043,0.044,98700688.4,7/9/2019,4347753.429,15947,43624684.5,1923407.208,0
5/9/2019,0.045,0.045,0.044,0.044,57847202.8,6/9/2019,2571227.134,11395,24765110.8,1100648.109,0
4/9/2019,0.047,0.047,0.045,0.045,58244960.7,5/9/2019,2655263.844,12450,26405380.5,1204395.213,0
3/9/2019,0.045,0.047,0.044,0.047,120798363.4,4/9/2019,5519286.651,19640,57339044.6,2623804.048,0
2/9/2019,0.044,0.046,0.043,0.045,74053948.5,3/9/2019,3303673.442,13803,36548853.3,1633232.263,0
1/9/2019,0.045,0.045,0.043,0.044,33442001.8,2/9/2019,1483697.61,6113,15368364.7,682154.417,0
31-08-2019,0.045,0.045,0.044,0.045,38370426.4,1/9/2019,1715267.402,7169,18511676.5,828143.428,0
30-08-2019,0.044,0.046,0.044,0.045,46699729.7,31-08-2019,2096838.725,9645,21643361.1,971646.509,0
29-08-2019,0.046,0.046,0.043,0.044,89451625.7,30-08-2019,3964016.39,16500,40162115,1780002.176,0
28-08-2019,0.05,0.05,0.045,0.046,97100872,29-08-2019,4627816.743,16975,42333294.5,2017783.843,0
27-08-2019,0.05,0.05,0.048,0.05,41102635.8,28-08-2019,2015424.105,8377,17675941.2,867138.926,0
26-08-2019,0.049,0.051,0.049,0.05,91817760.7,27-08-2019,4571067.815,15461,41193583.3,2051153.143,0
25-08-2019,0.05,0.053,0.048,0.049,135714785.8,26-08-2019,6909324.99,23839,63163418.2,3219850.77,0
24-08-2019,0.05,0.051,0.048,0.05,94896456.2,25-08-2019,4711605.285,17516,49887449.7,2477722.689,0
23-08-2019,0.049,0.05,0.049,0.05,82828680.2,24-08-2019,4102948.891,15047,39586761.7,1963319.134,0
22-08-2019,0.047,0.051,0.047,0.049,110176304.5,23-08-2019,5426880.295,20116,58723636.7,2896681.421,0
21-08-2019,0.049,0.049,0.046,0.047,61231599.2,22-08-2019,2897638.573,9408,28702178.8,1358327.103,0
20-08-2019,0.05,0.05,0.049,0.049,58806726.5,21-08-2019,2905572.263,9889,27511644.3,1359616.223,0
19-08-2019,0.051,0.051,0.049,0.05,48116882.4,20-08-2019,2413941.25,9404,21579519.3,1083355.518,0
18-08-2019,0.047,0.051,0.047,0.051,77344197.4,19-08-2019,3821827.505,11893,40911479,2024288.199,0
17-08-2019,0.047,0.048,0.046,0.047,61451603.2,18-08-2019,2897046.099,10336,33984672.9,1602802.668,0
16-08-2019,0.047,0.048,0.045,0.047,81990220.7,17-08-2019,3765358.072,14003,36523786.4,1679054.235,0
15-08-2019,0.047,0.048,0.046,0.047,56270382.1,16-08-2019,2655621.57,9250,25911376.3,1223605.458,0
14-08-2019,0.053,0.054,0.047,0.047,125164218.2,15-08-2019,6278909.356,20850,52978125.6,2662319.639,0
13-08-2019,0.053,0.053,0.049,0.053,95581904.4,14-08-2019,4922054.82,15474,44143589.2,2275400.32,0
12/8/2019,0.055,0.055,0.053,0.053,62731467.1,13-08-2019,3356500.999,10275,30116186.6,1610977.715,0
11/8/2019,0.052,0.056,0.052,0.055,126245811.6,12/8/2019,6784461.49,20054,63859737,3434075.07,0
10/8/2019,0.048,0.053,0.048,0.052,159929386.9,11/8/2019,8124476.828,23125,80259691.4,4082391.475,0
9/8/2019,0.052,0.052,0.047,0.048,97693304,10/8/2019,4825487.487,15102,40972100.9,2020385.381,0
8/8/2019,0.052,0.053,0.05,0.052,95176892.2,9/8/2019,4923643.938,15572,42547058.9,2203058.505,0
7/8/2019,0.053,0.054,0.051,0.052,91400786.3,8/8/2019,4814313.887,16225,39901722.5,2103577.49,0
6/8/2019,0.057,0.057,0.053,0.053,93915189.8,7/8/2019,5170100.862,17154,40098171.9,2204208.22,0
5/8/2019,0.056,0.058,0.056,0.056,95585569.9,6/8/2019,5444486.76,16942,43835812.6,2497580.935,0
4/8/2019,0.058,0.058,0.056,0.056,69058546.3,5/8/2019,3916608.038,12318,28828915.2,1637562.291,0
3/8/2019,0.057,0.058,0.057,0.058,34213661.1,4/8/2019,1970597.147,7648,17551648.2,1011147.042,0
2/8/2019,0.059,0.059,0.056,0.057,74752190.5,3/8/2019,4301752.221,13990,34872911.2,2006895.064,0
1/8/2019,0.06,0.06,0.058,0.059,67797310.5,2/8/2019,3969778.697,12486,31093628.5,1821663.076,0
31-07-2019,0.06,0.061,0.059,0.06,85023597,1/8/2019,5106362.68,14514,37887550.3,2277239.75,0
30-07-2019,0.06,0.061,0.059,0.06,50580079.5,31-07-2019,3039078.414,10218,23373603,1404138.744,0
29-07-2019,0.059,0.063,0.058,0.06,71237105.1,30-07-2019,4297632.889,15197,34068102.2,2056599.362,0
28-07-2019,0.06,0.06,0.057,0.059,55780383.9,29-07-2019,3281712.437,10988,23951705,1411371.761,0
27-07-2019,0.063,0.064,0.057,0.06,91740858.9,28-07-2019,5504908.367,18196,40358659.6,2424419.758,0
26-07-2019,0.059,0.063,0.057,0.063,105911989.2,27-07-2019,6395938.752,19015,49787829,3012174.514,0
25-07-2019,0.059,0.061,0.057,0.059,78359388.9,26-07-2019,4647316.66,13983,35327230.6,2095455.628,0
24-07-2019,0.056,0.059,0.054,0.059,97796862.8,25-07-2019,5531188.548,16248,52634993.6,2980881.089,0
23-07-2019,0.059,0.06,0.055,0.056,80784585.8,24-07-2019,4601208.654,14406,37684299.1,2148824.916,0
22-07-2019,0.061,0.062,0.058,0.059,66144743.4,23-07-2019,3967768.58,14245,31401274.1,1883584.486,0
21-07-2019,0.063,0.064,0.059,0.061,68228587.5,22-07-2019,4183117.852,14580,31721003.8,1946509.927,0
20-07-2019,0.06,0.065,0.059,0.063,117752709.7,21-07-2019,7346240.731,23619,59727552.5,3725312.215,0
19-07-2019,0.058,0.061,0.056,0.06,84917358.7,20-07-2019,4909019.799,17586,42002811,2431214.799,0
18-07-2019,0.055,0.06,0.053,0.058,127563581.5,19-07-2019,7258581.115,25374,64101798.2,3654876.154,0
17-07-2019,0.052,0.058,0.05,0.055,143916988.9,18-07-2019,7760317.051,25314,70481515.3,3801315.515,0
16-07-2019,0.059,0.061,0.05,0.052,154418292,17-07-2019,8474070.509,28289,71173606.9,3915382.967,0
15-07-2019,0.059,0.06,0.055,0.059,154031537.4,16-07-2019,8922131.622,30650,79422030.5,4596888.507,0
14-07-2019,0.067,0.067,0.059,0.059,113952685.4,15-07-2019,7092570.253,24446,50217177.4,3120014.95,0
13-07-2019,0.069,0.071,0.064,0.067,82744562.2,14-07-2019,5595188.311,17818,39102584.3,2645221.75,0
12/7/2019,0.065,0.071,0.063,0.069,102400610.9,13-07-2019,6918764.321,21929,50557723.6,3416828.083,0
11/7/2019,0.072,0.072,0.062,0.065,143858522.8,12/7/2019,9435761.81,30032,64903516.8,4252669.124,0
10/7/2019,0.078,0.078,0.069,0.072,129284146.4,11/7/2019,9505146.658,27315,55703591.1,4083319.385,0
9/7/2019,0.08,0.081,0.077,0.078,77997383.5,10/7/2019,6131044.466,17613,36673596.4,2883646.803,0
8/7/2019,0.08,0.082,0.079,0.08,84701755.9,9/7/2019,6801931.23,18172,39428533.2,3165072.439,0
7/7/2019,0.077,0.08,0.077,0.08,52015864.1,8/7/2019,4068774.016,12826,27023608,2113635.126,0
6/7/2019,0.076,0.081,0.076,0.077,80875797.3,7/7/2019,6308950.51,17670,40740805.3,3180367.757,0
5/7/2019,0.077,0.078,0.076,0.076,62936464.8,6/7/2019,4843441.535,15295,30279967,2330958.403,0
4/7/2019,0.082,0.082,0.077,0.077,100222918.5,5/7/2019,7974625.403,20401,39178872.4,3119845.772,0
3/7/2019,0.081,0.083,0.079,0.082,126961632.8,4/7/2019,10312476.3,25523,65471083.4,5314914.135,0
2/7/2019,0.084,0.084,0.077,0.081,181051185.5,3/7/2019,14410619.99,37185,83373898.6,6630723.186,0
1/7/2019,0.082,0.086,0.08,0.084,130567054.8,2/7/2019,10815059.36,30858,61193229.6,5074248.875,0
30-06-2019,0.09,0.091,0.081,0.082,157649399.8,1/7/2019,13538222.1,30401,74561357.1,6394740.401,0
29-06-2019,0.089,0.091,0.084,0.09,143553238.2,30-06-2019,12593349.19,32008,75011660,6581702.697,0
28-06-2019,0.086,0.089,0.085,0.089,188562917.8,29-06-2019,16407695.99,43080,93934859.6,8175233.62,0
27-06-2019,0.098,0.1,0.083,0.086,312714744.9,28-06-2019,28296111.54,73377,144479213.3,13072582.81,0
26-06-2019,0.097,0.107,0.095,0.098,475065799.9,27-06-2019,47666035.13,100408,230059568.9,23117967.15,0
25-06-2019,0.098,0.098,0.094,0.097,138542267.8,26-06-2019,13283141.61,31937,63800140.8,6123863.721,0
24-06-2019,0.097,0.1,0.094,0.098,173987144.3,25-06-2019,16810140.13,36386,83278158.1,8050100.324,0
23-06-2019,0.095,0.104,0.094,0.097,379257248.6,24-06-2019,37293300.98,69956,185298045.3,18232580.76,0
22-06-2019,0.089,0.098,0.088,0.095,305334916.9,23-06-2019,28462098.78,66474,154054344.1,14376134.11,0
21-06-2019,0.087,0.091,0.087,0.089,142175951.7,22-06-2019,12713222.45,30844,73990577.1,6616335.957,0
20-06-2019,0.09,0.09,0.085,0.087,119567386.4,21-06-2019,10458767.28,26284,49755277.7,4357230.527,0
19-06-2019,0.089,0.092,0.088,0.09,61372709,20-06-2019,5512804.305,15008,25865798.3,2324266.631,0
18-06-2019,0.093,0.094,0.088,0.089,100161281.2,19-06-2019,9034879.282,21303,41238628.6,3725460.679,0
17-06-2019,0.092,0.094,0.091,0.093,85012338.9,18-06-2019,7855781.798,21728,44792565.9,4142924.603,0
16-06-2019,0.091,0.094,0.09,0.092,175792960,17-06-2019,16137992.9,35151,92343845.4,8488616.746,0
15-06-2019,0.09,0.093,0.09,0.091,114850102.6,16-06-2019,10459812.63,23667,55943173,5097588.076,0
14-06-2019,0.09,0.091,0.085,0.09,188544474.4,15-06-2019,16558151.3,36374,92030460,8076349.694,0
13-06-2019,0.096,0.097,0.088,0.09,237448920.5,14-06-2019,21851980.27,46273,106988976.7,9863482.064,0
12/6/2019,0.087,0.096,0.086,0.096,305886602.1,13-06-2019,28131181.46,65127,151753229.1,13980009.75,0
11/6/2019,0.085,0.089,0.082,0.087,166377712.6,12/6/2019,14285994.65,36413,79604885.5,6841961.491,0
10/6/2019,0.079,0.085,0.078,0.085,113293915.1,11/6/2019,9319554.189,26589,62421651,5136394.001,0
9/6/2019,0.084,0.084,0.077,0.079,83904773.3,10/6/2019,6717674.694,19744,33125899.1,2657431.948,0
8/6/2019,0.085,0.086,0.082,0.084,63741558.9,9/6/2019,5334494.345,13628,31322362.7,2626115.175,0
7/6/2019,0.083,0.087,0.082,0.085,106111350.3,8/6/2019,8986812.271,22555,55382177.5,4691977.702,0
6/6/2019,0.083,0.084,0.078,0.083,135731434.7,7/6/2019,10987279.19,26307,68060168.8,5510323.833,0
